"Sample","Codec","Original size (KB)","Compressed size (KB)","Bitrate (Kbit/s)","Rate","MOS-LQO speech","MOS-LQO audio","MSE","AVG Absolute Error"
"08_male",".opus","105.009765625","25.6025390625","160","4.1015371705382","4.9896","4.68968","0.12792026919874816","0.00028175082354116006"
"08_male",".m4a","105.009765625","29.46875","192","3.56342788971368","4.99801","4.73042","0.12655656121082218","0.0002789178947469803"
"08_male",".mp3","105.009765625","30.04296875","192","3.495319204264725","4.99964","4.71916","0.12652382874514248","0.0002792391312080303"
"08_male",".opus","105.009765625","30.3115234375","192","3.4643512999774475","4.99249","4.69219","0.12708681739681524","0.0002803675588108698"
"08_male",".m4a","105.009765625","33.767578125","224","3.1097807854705306","4.99896","4.73037","0.12655245971967427","0.0002790587355683874"
"08_male",".mp3","105.009765625","35.0439453125","224","2.9965166504110354","4.9998","4.71994","0.1265350889211274","0.0002792606977666222"
"08_male",".opus","105.009765625","34.9384765625","224","3.005562232719345","4.99559","4.69148","0.12700778718407515","0.00028016962216406303"
"08_male",".m4a","105.009765625","4.6943359375","24","22.36946120241315","4.65248","4.14123","0.12403069155838314","0.0002716487936890324"
"08_male",".opus","105.009765625","4.2099609375","24","24.94316863836697","4.83369","4.3499","0.12717454880456655","0.00027967076669188417"
"08_male",".m4a","105.009765625","34.4189453125","256","3.0509292098169953","4.99896","4.73042","0.1266060881273294","0.0002791501442278538"
"08_male",".mp3","105.009765625","40.04296875","256","2.6224270802848504","4.9999","4.72014","0.12652421616516882","0.00027922418391948403"
"08_male",".opus","105.009765625","39.4140625","256","2.6642715559960357","4.99509","4.69265","0.1269361877318267","0.00028009265428769527"
"08_male",".m4a","105.009765625","5.9609375","32","17.61631716906946","4.83918","4.18746","0.1266162930533069","0.00028093965455794535"
"08_male",".mp3","105.009765625","5.1201171875","32","20.50925042914362","4.89526","4.27061","0.12957290782426842","0.0002876614056135311"
"08_male",".opus","105.009765625","5.4560546875","32","19.24646500805441","4.84436","4.45784","0.12759088368822377","0.000281092474967542"
"08_male",".m4a","105.009765625","34.9814453125","320","3.001870411211301","4.99895","4.73064","0.1266060044822283","0.00027915229518262337"
"08_male",".mp3","105.009765625","50.04296875","320","2.098392006869097","4.99995","4.72051","0.1265340888916582","0.0002792444650918089"
"08_male",".m4a","105.009765625","7.212890625","40","14.558624424587057","4.86055","4.6002","0.12514685314926927","0.0002784870103826504"
"08_male",".mp3","105.009765625","6.34375","40","16.55326354679803","4.93849","4.24571","0.12614839279331488","0.0002799998055841955"
"08_male",".opus","105.009765625","6.6650390625","40","15.755311355311356","4.89309","4.64477","0.12739176507597194","0.0002797654924883308"
"08_male",".m4a","105.009765625","8.4208984375","48","12.470138003015192","4.89034","4.62271","0.1259682016525472","0.00027805863345280624"
"08_male",".mp3","105.009765625","7.568359375","48","13.87483870967742","4.9548","4.22372","0.12676928743052013","0.0002804320799931892"
"08_male",".opus","105.009765625","7.9560546875","48","13.19872345648705","4.91507","4.5926","0.12731474553616284","0.00027956395281025494"
"08_male",".m4a","105.009765625","10.8154296875","64","9.709255079006772","4.90258","4.63086","0.12600386469281796","0.00027836568160893816"
"08_male",".mp3","105.009765625","10.04296875","64","10.456048230260599","4.97611","4.64845","0.12588674289541513","0.00027851526980071883"
"08_male",".opus","105.009765625","10.61328125","64","9.894184762605816","4.96781","4.68475","0.12646868321999294","0.00027981930169647536"
"08_male",".m4a","105.009765625","2.439453125","8","43.04643714971978","3.02635","3.34282","0.12175864932436771","0.0002724236520442329"
"08_male",".opus","105.009765625","1.3515625","8","77.69508670520231","3.48262","3.77127","0.12471652004159532","0.00027784580247024014"
"08_male",".m4a","105.009765625","13.111328125","80","8.009086846417398","4.94419","4.65707","0.1262304598063556","0.0002782285655261007"
"08_male",".mp3","105.009765625","12.5439453125","80","8.371350720124562","4.98746","4.66321","0.12650002019781634","0.0002795248342291967"
"08_male",".opus","105.009765625","13.3388671875","80","7.872465041364668","4.9763","4.68809","0.12843080129769016","0.00028329358917096375"
"08_male",".m4a","105.009765625","15.4794921875","96","6.7837991293924675","4.95059","4.70758","0.126502405499481","0.0002788370025400331"
"08_male",".mp3","105.009765625","15.0439453125","96","6.98020123336579","4.99466","4.71071","0.1265503641860468","0.000279491871153393"
"08_male",".opus","105.009765625","15.8857421875","96","6.610315362390115","4.98414","4.69269","0.12735425924637692","0.0002807674806370585"
"09_cello",".m4a","298.923828125","48.9609375","112","6.105353438646881","4.99645","4.72158","0.1149142275163454","0.00018543530438016893"
"09_cello",".mp3","298.923828125","48.2568359375","112","6.194434888191845","4.99666","4.72264","0.11476871331725115","0.00018572472697780642"
"09_cello",".opus","298.923828125","50.671875","112","5.899205982115325","4.98902","4.7218","0.11404106510960754","0.00018459780376149163"
"09_cello",".m4a","298.923828125","55.5849609375","128","5.377782462798011","4.99723","4.72363","0.11479406574731675","0.00018528999527154844"
"09_cello",".mp3","298.923828125","55.14453125","128","5.420733866968903","4.99906","4.72361","0.11486571213701503","0.00018570870599691995"
"09_cello",".opus","298.923828125","57.3173828125","128","5.215238614485544","4.98999","4.72126","0.11484024285167885","0.00018574262163908732"
"09_cello",".m4a","298.923828125","8.349609375","16","35.80093567251462","3.83377","4.10814","0.10637849177908258","0.0001973680240526625"
"09_cello",".opus","298.923828125","7.8583984375","16","38.03877221324717","4.75963","4.63839","0.11277187647145433","0.00018400012883363893"
"09_cello",".m4a","298.923828125","69.0947265625","160","4.326290051305245","4.99789","4.73163","0.11472985900708128","0.00018524540146085412"
"09_cello",".mp3","298.923828125","68.9208984375","160","4.337201558625575","4.99966","4.72401","0.11478850289731593","0.00018554188654325014"
"09_cello",".opus","298.923828125","70.5205078125","160","4.238821264869206","4.99065","4.72072","0.11473274356910258","0.00018554887809858186"
"09_cello",".m4a","298.923828125","82.16015625","192","3.638306470784006","4.99925","4.73188","0.11476611321293922","0.0001853421416470005"
"09_cello",".mp3","298.923828125","82.6953125","192","3.6147614548889937","4.99981","4.72413","0.1148136471083996","0.00018556150852423509"
"09_cello",".opus","298.923828125","83.6064453125","192","3.5753682267879876","4.99271","4.7224","0.11464810166083686","0.0001853756471893475"
"09_cello",".m4a","298.923828125","90.9423828125","224","3.286958389261745","4.99965","4.73198","0.11485956297202825","0.00018553303307014673"
"09_cello",".mp3","298.923828125","96.4716796875","224","3.098565600736939","4.99987","4.72422","0.11482127506395909","0.00018556840652696131"
"09_cello",".opus","298.923828125","96.8203125","224","3.0874082143145323","4.99274","4.72193","0.1145928332206966","0.00018523549970845792"
"09_cello",".m4a","298.923828125","11.74609375","24","25.44878616561357","4.6526","4.66284","0.1142549888569677","0.00018683767174911158"
"09_cello",".opus","298.923828125","11.46875","24","26.064202997275203","4.87251","4.67928","0.11325291847200411","0.00018257641516857364"
"09_cello",".m4a","298.923828125","93.716796875","256","3.1896505012191816","4.99957","4.73183","0.11484493308199709","0.00018553636305940722"
"09_cello",".mp3","298.923828125","110.2470703125","256","2.7113992895928","4.99992","4.72422","0.11482039402200404","0.00018556549967049338"
"09_cello",".opus","298.923828125","109.830078125","256","2.721693667419487","4.99338","4.72174","0.11469744926479739","0.00018539277993372062"
"09_cello",".m4a","298.923828125","15.1552734375","32","19.72408015980411","4.90209","4.68605","0.11421868126159002","0.0001866121336119847"
"09_cello",".mp3","298.923828125","13.8955078125","32","21.512263686836743","4.85069","4.61073","0.11408134611103667","0.00019032775116885643"
"09_cello",".opus","298.923828125","15.08984375","32","19.809603934765725","4.92289","4.69101","0.11413641067404602","0.00018381914252699335"
"09_cello",".m4a","298.923828125","93.9228515625","320","3.182652817201618","4.99954","4.73181","0.1148489336017702","0.00018553705608336364"
"09_cello",".mp3","298.923828125","137.7978515625","320","2.16929237092945","4.99994","4.72425","0.11482551913755243","0.00018557217481340353"
"09_cello",".m4a","298.923828125","18.5966796875","40","16.07404295541669","4.93987","4.69821","0.11493897603083084","0.00018605667731757037"
"09_cello",".mp3","298.923828125","17.3134765625","40","17.265384398443228","4.90002","4.66599","0.11377810744813568","0.00018864674583900378"
"09_cello",".opus","298.923828125","18.8408203125","40","15.865754418701083","4.92571","4.70447","0.11421299621326347","0.00018411903735260907"
"09_cello",".m4a","298.923828125","21.955078125","48","13.615247753758563","4.96945","4.70141","0.11462990783892082","0.00018520702486897505"
"09_cello",".mp3","298.923828125","20.7314453125","48","14.41886099203919","4.89884","4.68421","0.11416526060108466","0.00018933268026549027"
"09_cello",".opus","298.923828125","23.1328125","48","12.92207024653833","4.95771","4.70672","0.11447818964217614","0.00018583808403778673"
"09_cello",".m4a","298.923828125","28.8154296875","64","10.373741823973972","4.98257","4.70724","0.11489231069186495","0.0001856885009431923"
"09_cello",".mp3","298.923828125","27.59375","64","10.833026613816534","4.96351","4.70071","0.11531619424885194","0.00018832490362565376"
"09_cello",".opus","298.923828125","30.4306640625","64","9.82311222361285","4.97747","4.71695","0.11404532041256349","0.00018478309517966815"
"09_cello",".m4a","298.923828125","4.9716796875","8","60.12531919072874","2.36914","3.75009","0.10785944580140705","0.00018738193007696095"
"09_cello",".opus","298.923828125","3.1904296875","8","93.69390878481788","3.10115","3.89899","0.1061698381305169","0.0002165482722489758"
"09_cello",".m4a","298.923828125","35.5537109375","80","8.407668854890543","4.98675","4.70958","0.1145870838380648","0.0001850747357910099"
"09_cello",".mp3","298.923828125","34.482421875","80","8.668875672613991","4.99172","4.71815","0.11448434063954455","0.00018555318076417447"
"09_cello",".opus","298.923828125","37.1435546875","80","8.04779808071513","4.98452","4.7196","0.11413114997567782","0.00018480907941134404"
"09_cello",".m4a","298.923828125","42.3740234375","96","7.054412205296029","4.98922","4.71835","0.11457362989498335","0.00018507835754926247"
"09_cello",".mp3","298.923828125","41.3701171875","96","7.225597809409154","4.99491","4.72133","0.11472907564906751","0.0001857585979900152"
"09_cello",".opus","298.923828125","44.04296875","96","6.7870953436807095","4.98395","4.71633","0.11449615885148998","0.0001853512730888644"
"10_saxophone",".m4a","1708.162109375","276.4697265625","112","6.178477949877254","4.99787","4.72809","0.03292008551170972","3.171164999599981E-05"
"10_saxophone",".mp3","1708.162109375","271.8291015625","112","6.28395598394844","4.99744","4.72756","0.032830392591394204","3.17261355569652E-05"
"10_saxophone",".opus","1708.162109375","343.568359375","112","4.971826021704651","4.99349","4.72977","0.03292637103856596","3.182469843607617E-05"
"10_saxophone",".m4a","1708.162109375","315.220703125","128","5.418940102730602","4.99867","4.72952","0.032900144637649474","3.17076961120472E-05"
"10_saxophone",".mp3","1708.162109375","310.6552734375","128","5.498577540544024","4.9986","4.72944","0.032709916598611596","3.159487589657642E-05"
"10_saxophone",".opus","1708.162109375","380.7109375","128","4.48676920235579","4.9959","4.72998","0.03285710447467748","3.175766605938993E-05"
"10_saxophone",".m4a","1708.162109375","43.654296875","16","39.12930070242942","3.8703","3.38927","0.033482192909547716","3.226803670112746E-05"
"10_saxophone",".opus","1708.162109375","71.2822265625","16","23.963366350197965","4.74359","4.53502","0.033294454836534836","3.763770640708831E-05"
"10_saxophone",".m4a","1708.162109375","392.609375","160","4.350792971703745","4.99959","4.73148","0.032906369269712826","3.17250048966557E-05"
"10_saxophone",".mp3","1708.162109375","388.30859375","160","4.398980957075458","4.99943","4.7303","0.03291086620561789","3.175924195220559E-05"
"10_saxophone",".opus","1708.162109375","454.900390625","160","3.7550244945450797","4.99787","4.73063","0.032824376870521","3.169853618960776E-05"
"10_saxophone",".m4a","1708.162109375","470.0693359375","192","3.6338513891110646","4.99982","4.73188","0.03294565092597307","3.176211500049484E-05"
"10_saxophone",".mp3","1708.162109375","465.9609375","192","3.665891219422229","4.9997","4.73072","0.03289030006513236","3.173637185734166E-05"
"10_saxophone",".opus","1708.162109375","529.8984375","192","3.223565099444174","4.99879","4.73083","0.03287238569167632","3.172416322178627E-05"
"10_saxophone",".m4a","1708.162109375","543.1435546875","224","3.144955131351597","4.99991","4.73196","0.032921354254683524","3.175051232763638E-05"
"10_saxophone",".mp3","1708.162109375","543.615234375","224","3.1422263420172385","4.99984","4.73087","0.03286972807673415","3.171629446973345E-05"
"10_saxophone",".opus","1708.162109375","603.880859375","224","2.8286409195729445","4.999","4.73085","0.03289987668378243","3.174671705053379E-05"
"10_saxophone",".m4a","1708.162109375","63.0771484375","24","27.08052205415615","4.55785","3.44936","0.032710179172650504","3.206956814249092E-05"
"10_saxophone",".opus","1708.162109375","113.3046875","24","15.07582913879887","4.91664","4.65656","0.03414693487589198","3.424968189986478E-05"
"10_saxophone",".m4a","1708.162109375","577.36328125","256","2.9585568823788098","4.99991","4.73199","0.03290399906538101","3.173701699619755E-05"
"10_saxophone",".mp3","1708.162109375","621.267578125","256","2.749478919421923","4.99991","4.731","0.03292311835587647","3.176263846009662E-05"
"10_saxophone",".opus","1708.162109375","677.8505859375","256","2.519968478027543","4.999","4.73087","0.032899891988819485","3.174685278019371E-05"
"10_saxophone",".m4a","1708.162109375","82.5400390625","32","20.694951550502243","4.88673","3.7347","0.03400389442197172","3.288537883363267E-05"
"10_saxophone",".mp3","1708.162109375","77.7724609375","32","21.963585680382728","4.48201","3.68084","0.032299232523888444","3.515190846649378E-05"
"10_saxophone",".opus","1708.162109375","142.70703125","32","11.969712314893384","4.95245","4.70502","0.033345013861182396","3.294586069881669E-05"
"10_saxophone",".m4a","1708.162109375","577.9052734375","320","2.9557821807274722","4.99991","4.73199","0.03290398086261365","3.173674757154134E-05"
"10_saxophone",".mp3","1708.162109375","776.5732421875","320","2.1996149449642926","4.99994","4.73104","0.03289110364035396","3.173474881963088E-05"
"10_saxophone",".m4a","1708.162109375","101.80859375","40","16.77817212139815","4.93558","4.56272","0.033775218676530994","3.263987245447508E-05"
"10_saxophone",".mp3","1708.162109375","97.16015625","40","17.58089092590359","4.73025","3.93688","0.03305149063136663","3.475493080885547E-05"
"10_saxophone",".opus","1708.162109375","161.6083984375","40","10.56976076670675","4.97137","4.70687","0.03326268867571545","3.265914159426707E-05"
"10_saxophone",".m4a","1708.162109375","121.234375","48","14.089750612192292","4.96648","4.61816","0.03351428166155356","3.232270702081193E-05"
"10_saxophone",".mp3","1708.162109375","116.5478515625","48","14.65631572332314","4.83499","4.27123","0.03292239508510192","3.368490227424745E-05"
"10_saxophone",".opus","1708.162109375","190.650390625","48","8.959657012897873","4.97703","4.72277","0.0333422602038835","3.249590760659063E-05"
"10_saxophone",".m4a","1708.162109375","160.046875","64","10.672886361417554","4.98392","4.66739","0.033464574071132694","3.232834503340627E-05"
"10_saxophone",".mp3","1708.162109375","155.3486328125","64","10.995668764183383","4.94714","4.62592","0.033159503226807975","3.27685670452801E-05"
"10_saxophone",".opus","1708.162109375","231.0478515625","64","7.393109686254454","4.98144","4.72678","0.0332381664293442","3.243761604786999E-05"
"10_saxophone",".m4a","1708.162109375","24.232421875","8","70.49077133876038","2.20324","3.01082","0.030494796962028312","2.761280528796235E-05"
"10_saxophone",".opus","1708.162109375","17.6328125","8","96.87405848471423","2.46849","2.62878","0.031036489317023228","6.859173261453633E-05"
"10_saxophone",".m4a","1708.162109375","198.86328125","80","8.589630517197351","4.9937","4.6927","0.032849454880889334","3.17036776293397E-05"
"10_saxophone",".mp3","1708.162109375","194.1767578125","80","8.796944230701529","4.98617","4.70878","0.03312936390006847","3.209103348828306E-05"
"10_saxophone",".opus","1708.162109375","269.1728515625","80","6.345967282582274","4.98768","4.72818","0.033165215036503735","3.218923737487497E-05"
"10_saxophone",".m4a","1708.162109375","237.7392578125","96","7.185023311220194","4.99671","4.72629","0.03283612396748335","3.162123209907158E-05"
"10_saxophone",".mp3","1708.162109375","233.0029296875","96","7.331075672164127","4.99499","4.72339","0.03292000431164533","3.180274660418599E-05"
"10_saxophone",".opus","1708.162109375","306.41796875","96","5.574614688372449","4.98861","4.72849","0.03301224304110998","3.195750098312841E-05"
"11_bassoon",".m4a","121.623046875","20.6533203125","112","5.888789068041042","4.99307","4.72708","0.17163717999216033","0.00028616603929170105"
"11_bassoon",".mp3","121.623046875","20.04296875","112","6.06811537711947","4.99284","4.72875","0.17162934002711683","0.00028673372741866134"
"11_bassoon",".opus","121.623046875","21.251953125","112","5.722911497105046","4.99483","4.72873","0.17184300145110135","0.00028700133181452426"
"11_bassoon",".m4a","121.623046875","23.453125","128","5.185792804796802","4.99686","4.72932","0.17167615120076307","0.00028627159034956914"
"11_bassoon",".mp3","121.623046875","22.8994140625","128","5.311185978080089","4.99734","4.72987","0.17167730820027402","0.0002866999174399792"
"11_bassoon",".opus","121.623046875","23.98828125","128","5.07010258915486","4.99671","4.72906","0.17201438116575865","0.00028728674919719683"
"11_bassoon",".m4a","121.623046875","3.9306640625","16","30.942111801242238","4.13758","3.95812","0.16160704152021804","0.00032071757707237506"
"11_bassoon",".opus","121.623046875","3.2294921875","16","37.660114907771394","4.70658","4.53122","0.1735295230617793","0.0002950064253894537"
"11_bassoon",".m4a","121.623046875","28.9970703125","160","4.194321894049103","4.99873","4.72977","0.17168336660427888","0.00028635447003002917"
"11_bassoon",".mp3","121.623046875","28.615234375","160","4.2502900825882195","4.99914","4.73155","0.17176602781473846","0.00028676606045398284"
"11_bassoon",".opus","121.623046875","29.455078125","160","4.1291028446389495","4.99676","4.72954","0.17165268623956492","0.0002867459020081816"
"11_bassoon",".m4a","121.623046875","34.49609375","192","3.5257049031819725","4.99929","4.73142","0.17172899966180402","0.0002865080856564496"
"11_bassoon",".mp3","121.623046875","34.328125","192","3.5429563040509784","4.9997","4.7319","0.17174882938097724","0.00028670867040526927"
"11_bassoon",".opus","121.623046875","34.921875","192","3.482718120805369","4.99852","4.73029","0.17153189031901753","0.0002865008549617958"
"11_bassoon",".m4a","121.623046875","39.7138671875","224","3.0624830944008656","4.99967","4.73176","0.17176461077273927","0.0002866147350116002"
"11_bassoon",".mp3","121.623046875","40.0439453125","224","3.03723936105353","4.99985","4.73198","0.1717376052801217","0.00028669261765119615"
"11_bassoon",".opus","121.623046875","40.3740234375","224","3.0124083883607864","4.99881","4.73072","0.17169124806374497","0.0002866676418556866"
"11_bassoon",".m4a","121.623046875","5.3623046875","24","22.681114551083592","4.59612","4.21126","0.17027976650211182","0.0002850038570326356"
"11_bassoon",".opus","121.623046875","4.8525390625","24","25.06379553230026","4.89678","4.58056","0.17567036342624298","0.00029332888360253254"
"11_bassoon",".m4a","121.623046875","41.4619140625","256","2.933367878088419","4.99981","4.73188","0.17172343243206015","0.00028658440071968074"
"11_bassoon",".mp3","121.623046875","45.7568359375","256","2.6580300928396117","4.99991","4.73205","0.1717455626565333","0.0002867068425800747"
"11_bassoon",".opus","121.623046875","45.61328125","256","2.666395478290657","4.99866","4.73059","0.17157554970991518","0.0002864686429796299"
"11_bassoon",".m4a","121.623046875","6.7890625","32","17.914556962025316","4.81119","3.9377","0.16667371156558894","0.00029921285932396516"
"11_bassoon",".mp3","121.623046875","5.833984375","32","20.847338466688985","4.79338","4.19738","0.17192292284417535","0.000291632266243156"
"11_bassoon",".opus","121.623046875","6.314453125","32","19.261057841014537","4.89406","4.59787","0.17552914882695472","0.0002921275514501184"
"11_bassoon",".m4a","121.623046875","41.4677734375","320","2.9329533947201094","4.99981","4.73188","0.17172341489547555","0.0002865840641283845"
"11_bassoon",".mp3","121.623046875","57.185546875","320","2.126814440383893","4.99994","4.73208","0.17173613382481154","0.000286691131832657"
"11_bassoon",".m4a","121.623046875","8.2841796875","40","14.681362725450901","4.90717","4.64671","0.1706523142300822","0.0002935116353546542"
"11_bassoon",".mp3","121.623046875","7.2373046875","40","16.805019565510726","4.90863","4.18628","0.1715070596676792","0.00029319209802694415"
"11_bassoon",".opus","121.623046875","8.7587890625","40","13.88582896643996","4.97644","4.71642","0.17190118266299592","0.0002886590846111559"
"11_bassoon",".m4a","121.623046875","9.6318359375","48","12.627192537767414","4.93417","4.69378","0.17152586229184227","0.000289328508610293"
"11_bassoon",".mp3","121.623046875","8.6396484375","48","14.077314343845371","4.8866","4.14255","0.16891423602492767","0.0002896895012036587"
"11_bassoon",".opus","121.623046875","10.1689453125","48","11.960242005185826","4.97598","4.71264","0.1717983014570899","0.0002875828212442352"
"11_bassoon",".m4a","121.623046875","12.4755859375","64","9.748884540117416","4.97737","4.70827","0.17235139419083362","0.00028779116767027303"
"11_bassoon",".mp3","121.623046875","11.470703125","64","10.602928656563936","4.94517","4.69398","0.17329619926165873","0.0002922921822259179"
"11_bassoon",".opus","121.623046875","13.3818359375","64","9.088666715317814","4.98463","4.72257","0.1719384023183725","0.00028789978910855616"
"11_bassoon",".m4a","121.623046875","2.5302734375","8","48.06715553840216","2.86888","3.82181","0.1656192946098204","0.0003351509834176166"
"11_bassoon",".opus","121.623046875","1.5146484375","8","80.29787234042553","3.74473","3.78376","0.17030646647878003","0.00030329561863164426"
"11_bassoon",".m4a","121.623046875","15.212890625","80","7.994736166388496","4.98335","4.71745","0.1724890347477586","0.00028774550796681553"
"11_bassoon",".mp3","121.623046875","14.330078125","80","8.487256371814093","4.98172","4.7117","0.17172815764785768","0.0002875889925327031"
"11_bassoon",".opus","121.623046875","15.9873046875","80","7.607476635514018","4.99049","4.72391","0.17190608183933173","0.0002875185176892572"
"11_bassoon",".m4a","121.623046875","17.94921875","96","6.775952121871599","4.98865","4.72175","0.17180724691967336","0.0002863851265505195"
"11_bassoon",".mp3","121.623046875","17.1865234375","96","7.076652082504688","4.98967","4.72127","0.17103667801196873","0.0002861017061883001"
"11_bassoon",".opus","121.623046875","18.5107421875","96","6.570403587443947","4.98886","4.72594","0.17189538708753274","0.0002873072496360947"
"12_doublebass",".m4a","120.1484375","20.3623046875","112","5.900532348568414","4.99902","4.73191","0.23941357954099415","0.00024385360561847896"
"12_doublebass",".mp3","120.1484375","20.04296875","112","5.994542974079127","4.99914","4.73194","0.23903825838698967","0.00024377698472622108"
"12_doublebass",".opus","120.1484375","26.4462890625","112","4.543111406521177","4.97609","4.72889","0.23536243683771368","0.0002404942905066946"
"12_doublebass",".m4a","120.1484375","23.078125","128","5.206161137440758","4.99955","4.73195","0.23927134410941975","0.00024380192045945486"
"12_doublebass",".mp3","120.1484375","22.8994140625","128","5.246790907927843","4.99966","4.732","0.23929470766481545","0.00024405756038145462"
"12_doublebass",".opus","120.1484375","30.3642578125","128","3.9569034830990897","4.98065","4.73036","0.23523511196117558","0.00024024388958569115"
"12_doublebass",".m4a","120.1484375","3.90625","16","30.758","4.82894","4.704","0.2311534061801699","0.00023887432874173317"
"12_doublebass",".opus","120.1484375","3.431640625","16","35.01195219123506","4.8091","4.71827","0.2348757246579826","0.0002448350855939819"
"12_doublebass",".m4a","120.1484375","28.4287109375","160","4.2263062072756","4.99974","4.73203","0.23928469512511832","0.00024386119137228442"
"12_doublebass",".mp3","120.1484375","28.615234375","160","4.198757763975156","4.9999","4.73207","0.23925427840685398","0.0002440305440396608"
"12_doublebass",".opus","120.1484375","38.1318359375","160","3.1508694650037135","4.98167","4.72929","0.2365550343084263","0.0002414943518567517"
"12_doublebass",".m4a","120.1484375","33.69921875","192","3.565318187087052","4.99988","4.73207","0.23924960046690116","0.0002438910713152937"
"12_doublebass",".mp3","120.1484375","34.328125","192","3.5","4.99994","4.73209","0.239227578904576","0.00024397919903336806"
"12_doublebass",".opus","120.1484375","45.775390625","192","2.6247386610914365","4.98037","4.72937","0.23674998378547815","0.00024154213451689662"
"12_doublebass",".m4a","120.1484375","37.0185546875","224","3.245627456670272","4.99993","4.73209","0.23923822119538252","0.00024393267276293201"
"12_doublebass",".mp3","120.1484375","40.0439453125","224","3.0004145835873675","4.99995","4.7321","0.2392264423513644","0.0002439858527477618"
"12_doublebass",".opus","120.1484375","53.2841796875","224","2.254861352931474","4.98276","4.72961","0.23666133463667766","0.00024144700347437538"
"12_doublebass",".m4a","120.1484375","5.2939453125","24","22.695443645083934","4.95407","4.70886","0.23904743183347368","0.00024256247348024052"
"12_doublebass",".opus","120.1484375","4.6826171875","24","25.658394160583942","4.84811","4.71458","0.23504742932243544","0.0002466823384936729"
"12_doublebass",".m4a","120.1484375","37.125","256","3.236321548821549","4.99993","4.73209","0.23923820898683196","0.00024393252596758826"
"12_doublebass",".mp3","120.1484375","45.7568359375","256","2.625803009283961","4.99996","4.7321","0.2392562350727643","0.00024401860279902237"
"12_doublebass",".opus","120.1484375","58.8544921875","256","2.041448885791561","4.982","4.72964","0.2366321378092359","0.00024143041134951047"
"12_doublebass",".m4a","120.1484375","6.7236328125","32","17.86957153231663","4.95593","4.7127","0.23866025766099","0.000244998175058797"
"12_doublebass",".mp3","120.1484375","5.833984375","32","20.594576498158688","4.98307","4.71115","0.2388116213159767","0.00024384962678221495"
"12_doublebass",".opus","120.1484375","5.779296875","32","20.789455897262588","4.43957","4.68308","0.227574512640321","0.00024767441200263353"
"12_doublebass",".m4a","120.1484375","37.564453125","320","3.198460978526491","4.99993","4.73209","0.23923829568412097","0.00024393258153730608"
"12_doublebass",".mp3","120.1484375","57.185546875","320","2.1010280405751565","4.99996","4.7321","0.23923488575535531","0.00024399655813808454"
"12_doublebass",".m4a","120.1484375","8.103515625","40","14.826705230175946","4.97969","4.72647","0.23903928928048787","0.00024382464519853502"
"12_doublebass",".mp3","120.1484375","7.2373046875","40","16.601268384833357","4.98632","4.7211","0.2389685862475322","0.0002441885861586742"
"12_doublebass",".opus","120.1484375","6.9384765625","40","17.31625615763547","4.42278","4.59418","0.22997951467790265","0.00024637219501771364"
"12_doublebass",".m4a","120.1484375","9.521484375","48","12.618666666666666","4.99058","4.72963","0.23899322744301335","0.00024397031651131418"
"12_doublebass",".mp3","120.1484375","8.6396484375","48","13.906635017520063","4.98992","4.72058","0.2361887021332869","0.0002418495803397931"
"12_doublebass",".opus","120.1484375","8.0888671875","48","14.853555475069419","4.44808","4.63311","0.22961868386293863","0.00024609974372101696"
"12_doublebass",".m4a","120.1484375","12.1826171875","64","9.862284569138277","4.9909","4.73074","0.23899825894219845","0.00024363841965461747"
"12_doublebass",".mp3","120.1484375","11.470703125","64","10.474374255065554","4.99389","4.73006","0.2380786191806034","0.00024315283125239944"
"12_doublebass",".opus","120.1484375","14.375","64","8.358152173913043","4.94012","4.72422","0.23336771710058637","0.00024104094587133876"
"12_doublebass",".m4a","120.1484375","2.6103515625","8","46.02768424990647","4.51206","4.68191","0.22500135909552477","0.00023401320454391288"
"12_doublebass",".opus","120.1484375","1.685546875","8","71.28157589803013","4.46832","4.68558","0.22520282415701828","0.00024265837350889068"
"12_doublebass",".m4a","120.1484375","14.890625","80","8.068730325288563","4.99703","4.7315","0.23952607572419882","0.00024399892339910869"
"12_doublebass",".mp3","120.1484375","14.330078125","80","8.3843532779065","4.99641","4.73104","0.2395680425835698","0.0002445115858544365"
"12_doublebass",".opus","120.1484375","18.4033203125","80","6.528628283364288","4.97073","4.72761","0.23597350246174456","0.00024229647875844966"
"12_doublebass",".m4a","120.1484375","17.6220703125","96","6.818065946245498","4.9975","4.73177","0.23951832674151816","0.0002439863529310277"
"12_doublebass",".mp3","120.1484375","17.1865234375","96","6.990851752940508","4.99701","4.73159","0.23928945768247248","0.000244238367081958"
"12_doublebass",".opus","120.1484375","22.5546875","96","5.3269830273640455","4.97383","4.72906","0.23559023545525387","0.00024106800940979913"
"13_frenchhorn",".m4a","750.90234375","122.1181640625","112","6.1489815992131085","4.99934","4.73166","0.1645743840987777","0.00011938098843725485"
"13_frenchhorn",".mp3","750.90234375","120.04296875","112","6.255279685008623","4.99914","4.73127","0.16456367404684502","0.00011943728681665832"
"13_frenchhorn",".opus","750.90234375","137.125","112","5.476042616226071","4.98989","4.72863","0.16461510820401495","0.00011966372574772483"
"13_frenchhorn",".m4a","750.90234375","139.14453125","128","5.396563824710143","4.99949","4.7318","0.16449437497021163","0.00011933660072160658"
"13_frenchhorn",".mp3","750.90234375","137.185546875","128","5.473625763464741","4.99952","4.73171","0.1645791264361082","0.00011945242394214245"
