"Sample","Original size (KB)","Compressed size (KB)","q","qxy","Rate","MOS-LQO speech","MOS-LQO audio","MSE","AVG Absolute Error"
"09_cello","298.396484375","5.052734375","0.70","0.00","59.056436026285276","2.81936","4.31154","0.025176013558086532","0.00010499889370475453"
"09_cello","298.396484375","36.255859375","0.70","0.10","8.230296827021494","3.31235","4.56163","0.0018488235632984449","6.061571024901147E-05"
"09_cello","298.396484375","18.591796875","0.70","0.20","16.0499001996008","2.69158","3.54622","0.004696135635036492","9.280016897582348E-05"
"09_cello","298.396484375","13.544921875","0.70","0.30","22.03013698630137","2.53","2.86222","0.013867960873477567","0.00012781686211673526"
"09_cello","298.396484375","9.759765625","0.70","0.40","30.574144486692017","2.44127","3.14855","0.015052236286031674","0.00011324935026585184"
"09_cello","298.396484375","8.498046875","0.70","0.50","35.11353711790393","1.97614","2.94391","0.025862155275254827","0.0001408893673469055"
"09_cello","298.396484375","7.236328125","0.70","0.60","41.235897435897435","1.85592","2.36172","0.03744346922591274","0.00019864570344886346"
"09_cello","298.396484375","5.974609375","0.70","0.70","49.94409937888199","1.8443","2.34302","0.0273667031765831","0.00017533067761202898"
"09_cello","298.396484375","5.974609375","0.70","0.80","49.94409937888199","1.8443","2.34302","0.0273667031765831","0.00017533067761202898"
"09_cello","298.396484375","5.974609375","0.70","0.90","49.94409937888199","1.8443","2.34302","0.0273667031765831","0.00017533067761202898"
"09_cello","298.396484375","5.974609375","0.70","1.00","49.94409937888199","1.8443","2.34302","0.0273667031765831","0.00017533067761202898"
"09_cello","298.396484375","5.630859375","0.80","0.00","52.99306278182449","2.81948","4.31416","0.02516050607973165","0.00010496228813795164"
"09_cello","298.396484375","46.927734375","0.80","0.10","6.358638198693137","3.56047","4.60698","0.0018615825446373993","6.043237127095022E-05"
"09_cello","298.396484375","23.927734375","0.80","0.20","12.470737082687128","3.09997","4.00449","0.004125100831062933","8.292219244338413E-05"
"09_cello","298.396484375","16.740234375","0.80","0.30","17.82510792206277","2.66926","3.09496","0.01343570049903676","0.0001225123817089532"
"09_cello","298.396484375","12.427734375","0.80","0.40","24.010529624391012","2.47094","3.17395","0.013807623718743299","0.00011960048579482716"
"09_cello","298.396484375","9.552734375","0.80","0.50","31.236761398487015","1.97512","2.94103","0.025726446829041637","0.00014223859012624221"
"09_cello","298.396484375","8.115234375","0.80","0.60","36.76991576413959","1.85569","2.36132","0.02981311473567965","0.00018495999631594625"
"09_cello","298.396484375","6.677734375","0.80","0.70","44.68528809593448","1.84408","2.34634","0.024646105284330116","0.0001669029318164528"
"09_cello","298.396484375","6.677734375","0.80","0.80","44.68528809593448","1.84408","2.34634","0.024646105284330116","0.0001669029318164528"
"09_cello","298.396484375","6.677734375","0.80","0.90","44.68528809593448","1.84408","2.34634","0.024646105284330116","0.0001669029318164528"
"09_cello","298.396484375","6.677734375","0.80","1.00","44.68528809593448","1.84408","2.34634","0.024646105284330116","0.0001669029318164528"
"09_cello","298.396484375","6.208984375","0.90","0.00","48.05882352941177","2.81962","4.31606","0.025160495455106676","0.00010497585114081668"
"09_cello","298.396484375","57.529296875","0.90","0.10","5.186861313868613","3.73046","4.61773","0.001831418939128844","5.98757535515844E-05"
"09_cello","298.396484375","28.419921875","0.90","0.20","10.499553295306164","3.10649","4.27566","0.002840664086534463","7.508376927737725E-05"
"09_cello","298.396484375","20.333984375","0.90","0.30","14.67476707328787","2.63105","3.43154","0.00863524422338669","9.842710687654964E-05"
"09_cello","298.396484375","13.865234375","0.90","0.40","21.521200169037893","2.47142","3.17024","0.013824044580254768","0.00011973187527343967"
"09_cello","298.396484375","10.630859375","0.90","0.50","28.068895829505788","1.97449","2.94056","0.025822659147495042","0.00014256904855111942"
"09_cello","298.396484375","9.013671875","0.90","0.60","33.10487540628386","1.85595","2.36278","0.028389764336034254","0.0001814630055290522"
"09_cello","298.396484375","7.396484375","0.90","0.70","40.34301557961447","1.84393","2.34439","0.02421041150923672","0.00016496838731711472"
"09_cello","298.396484375","7.396484375","0.90","0.80","40.34301557961447","1.84393","2.34439","0.02421041150923672","0.00016496838731711472"
"09_cello","298.396484375","7.396484375","0.90","0.90","40.34301557961447","1.84393","2.34439","0.02421041150923672","0.00016496838731711472"
"09_cello","298.396484375","7.396484375","0.90","1.00","40.34301557961447","1.84393","2.34439","0.02421041150923672","0.00016496838731711472"
"09_cello","298.396484375","6.802734375","1.00","0.00","43.864197530864196","2.81945","4.31556","0.025160486855528536","0.00010498596221099419"
"09_cello","298.396484375","71.005859375","1.00","0.10","4.202420574886536","3.75487","4.50426","0.03844522372696535","0.0007727784367715681"
"09_cello","298.396484375","35.068359375","1.00","0.20","8.50899470899471","2.7442","4.14346","0.03456325201360209","0.0006920221524759048"
"09_cello","298.396484375","24.287109375","1.00","0.30","12.286208283071975","2.49566","3.49092","0.03992647498288262","0.0006982532038996114"
"09_cello","298.396484375","17.099609375","1.00","0.40","17.450485436893203","2.47983","3.04487","0.045478061013605534","0.0006704483244795627"
"09_cello","298.396484375","13.505859375","1.00","0.50","22.093853940708605","2.45053","3.15176","0.04557883761717729","0.0006167636907448482"
"09_cello","298.396484375","11.708984375","1.00","0.60","25.48440366972477","1.97577","2.95749","0.045581077191421515","0.0005797913360311017"
"09_cello","298.396484375","9.912109375","1.00","0.70","30.10423645320197","1.86136","2.40633","0.04963726116839536","0.0006072884392617522"
"09_cello","298.396484375","8.115234375","1.00","0.80","36.76991576413959","1.84877","2.34955","0.0535183207283205","0.0006209728994387042"
"09_cello","298.396484375","8.115234375","1.00","0.90","36.76991576413959","1.84877","2.34955","0.0535183207283205","0.0006209728994387042"
"09_cello","298.396484375","8.115234375","1.00","1.00","36.76991576413959","1.84877","2.34955","0.0535183207283205","0.0006209728994387042"
"10_saxophone","1707.591796875","18.951171875","0.10","0.00","90.10481294445017","3.92585","3.88386","0.06308676209944392","4.211042504691364E-05"
"10_saxophone","1707.591796875","44.880859375","0.10","0.10","38.04721702423952","2.79207","2.47858","0.022936874824229327","5.422200647896533E-05"
"10_saxophone","1707.591796875","37.396484375","0.10","0.20","45.66182691805505","2.51418","2.45195","0.03868391264016971","6.68775404253343E-05"
"10_saxophone","1707.591796875","33.654296875","0.10","0.30","50.739190992977775","2.51221","2.45636","0.04487165002221645","7.24872504835312E-05"
"10_saxophone","1707.591796875","33.654296875","0.10","0.40","50.739190992977775","2.51221","2.45636","0.04487165002221645","7.24872504835312E-05"
"10_saxophone","1707.591796875","33.654296875","0.10","0.50","50.739190992977775","2.51221","2.45636","0.04487165002221645","7.24872504835312E-05"
"10_saxophone","1707.591796875","33.654296875","0.10","0.60","50.739190992977775","2.51221","2.45636","0.04487165002221645","7.24872504835312E-05"
"10_saxophone","1707.591796875","33.654296875","0.10","0.70","50.739190992977775","2.51221","2.45636","0.04487165002221645","7.24872504835312E-05"
"10_saxophone","1707.591796875","33.654296875","0.10","0.80","50.739190992977775","2.51221","2.45636","0.04487165002221645","7.24872504835312E-05"
"10_saxophone","1707.591796875","33.654296875","0.10","0.90","50.739190992977775","2.51221","2.45636","0.04487165002221645","7.24872504835312E-05"
"10_saxophone","1707.591796875","33.654296875","0.10","1.00","50.739190992977775","2.51221","2.45636","0.04487165002221645","7.24872504835312E-05"
"10_saxophone","1707.591796875","19.169921875","0.20","0.00","89.0766174223128","4.40326","3.79267","0.06731120809885309","4.159919745245851E-05"
"10_saxophone","1707.591796875","100.884765625","0.20","0.10","16.926161113584882","3.10302","3.32648","0.007534928908828319","1.917231565400621E-05"
"10_saxophone","1707.591796875","70.994140625","0.20","0.20","24.05257366089851","2.77034","2.4773","0.020334108875004354","4.919224377146701E-05"
"10_saxophone","1707.591796875","56.048828125","0.20","0.30","30.466146287068334","2.51536","2.44635","0.02934331400015185","5.665912992724025E-05"
"10_saxophone","1707.591796875","56.048828125","0.20","0.40","30.466146287068334","2.51536","2.44635","0.02934331400015185","5.665912992724025E-05"
"10_saxophone","1707.591796875","48.576171875","0.20","0.50","35.1528688030236","2.51349","2.45486","0.03454743802286856","6.296679274077192E-05"
"10_saxophone","1707.591796875","48.576171875","0.20","0.60","35.1528688030236","2.51349","2.45486","0.03454743802286856","6.296679274077192E-05"
"10_saxophone","1707.591796875","48.576171875","0.20","0.70","35.1528688030236","2.51349","2.45486","0.03454743802286856","6.296679274077192E-05"
"10_saxophone","1707.591796875","48.576171875","0.20","0.80","35.1528688030236","2.51349","2.45486","0.03454743802286856","6.296679274077192E-05"
"10_saxophone","1707.591796875","48.576171875","0.20","0.90","35.1528688030236","2.51349","2.45486","0.03454743802286856","6.296679274077192E-05"
"10_saxophone","1707.591796875","48.576171875","0.20","1.00","35.1528688030236","2.51349","2.45486","0.03454743802286856","6.296679274077192E-05"
"10_saxophone","1707.591796875","19.388671875","0.30","0.00","88.07162284678151","4.5088","4.12525","0.06889717990822301","4.260765724611891E-05"
"10_saxophone","1707.591796875","175.529296875","0.30","0.10","9.728243816136462","3.87044","3.79754","0.0022954551671698644","1.677795779928292E-05"
"10_saxophone","1707.591796875","108.310546875","0.30","0.20","15.765701920476062","3.18464","2.81864","0.01785263234843665","4.016465101889324E-05"
"10_saxophone","1707.591796875","85.904296875","0.30","0.30","19.877839165131984","2.36723","2.44544","0.024279255472809534","6.726270615999077E-05"
"10_saxophone","1707.591796875","74.701171875","0.30","0.40","22.858969330927916","2.51196","2.44622","0.028191479554596367","5.560324750747198E-05"
"10_saxophone","1707.591796875","63.498046875","0.30","0.50","26.89203654147827","2.51088","2.45575","0.02821903374997025","5.544772793777613E-05"
"10_saxophone","1707.591796875","63.498046875","0.30","0.60","26.89203654147827","2.51088","2.45575","0.02821903374997025","5.544772793777613E-05"
"10_saxophone","1707.591796875","63.498046875","0.30","0.70","26.89203654147827","2.51088","2.45575","0.02821903374997025","5.544772793777613E-05"
"10_saxophone","1707.591796875","63.498046875","0.30","0.80","26.89203654147827","2.51088","2.45575","0.02821903374997025","5.544772793777613E-05"
"10_saxophone","1707.591796875","63.498046875","0.30","0.90","26.89203654147827","2.51088","2.45575","0.02821903374997025","5.544772793777613E-05"
"10_saxophone","1707.591796875","63.498046875","0.30","1.00","26.89203654147827","2.51088","2.45575","0.02821903374997025","5.544772793777613E-05"
"10_saxophone","1707.591796875","19.591796875","0.40","0.00","87.15850862326786","4.51089","4.42409","0.06826144109597591","4.271366665804632E-05"
"10_saxophone","1707.591796875","287.490234375","0.40","0.10","5.939651482726995","3.91417","3.79726","0.001083605559109826","1.45962820324636E-05"
"10_saxophone","1707.591796875","168.021484375","0.40","0.20","10.16293721738524","3.25973","3.58353","0.005054727747697585","1.988866581927724E-05"
"10_saxophone","1707.591796875","123.220703125","0.40","0.30","13.857994262074213","2.77093","2.47826","0.019882173622565155","4.885524780654309E-05"
"10_saxophone","1707.591796875","108.287109375","0.40","0.40","15.769114225420703","2.36733","2.44281","0.022223376062178293","6.216404821936684E-05"
"10_saxophone","1707.591796875","93.353515625","0.40","0.50","18.29167102537816","2.5115","2.44864","0.02488252576751254","5.05230359683807E-05"
"10_saxophone","1707.591796875","78.419921875","0.40","0.60","21.774974471370577","2.51028","2.45244","0.024695367317243783","4.992856653417746E-05"
"10_saxophone","1707.591796875","78.419921875","0.40","0.70","21.774974471370577","2.51028","2.45244","0.024695367317243783","4.992856653417746E-05"
"10_saxophone","1707.591796875","78.419921875","0.40","0.80","21.774974471370577","2.51028","2.45244","0.024695367317243783","4.992856653417746E-05"
"10_saxophone","1707.591796875","78.419921875","0.40","0.90","21.774974471370577","2.51028","2.45244","0.024695367317243783","4.992856653417746E-05"
"10_saxophone","1707.591796875","78.419921875","0.40","1.00","21.774974471370577","2.51028","2.45244","0.024695367317243783","4.992856653417746E-05"
"10_saxophone","1707.591796875","19.810546875","0.50","0.00","86.1960958296362","4.51099","4.45623","0.06798474865851692","4.261882247532757E-05"
"10_saxophone","1707.591796875","410.630859375","0.50","0.10","4.15845949686791","4.3473","3.66067","0.0007279028443989337","1.373948037944822E-05"
"10_saxophone","1707.591796875","223.990234375","0.50","0.20","7.623510023281567","3.10065","3.32534","0.0029660652318562694","1.629100515788051E-05"
"10_saxophone","1707.591796875","167.998046875","0.50","0.30","10.164355054350985","3.18299","2.82566","0.010657793057874102","3.23380577708017E-05"
"10_saxophone","1707.591796875","130.669921875","0.50","0.40","13.067979014393973","2.36682","2.44248","0.02230134681282822","6.247463514380756E-05"
"10_saxophone","1707.591796875","112.005859375","0.50","0.50","15.245557744956145","2.51151","2.44808","0.02561824306139436","5.188689270018894E-05"
"10_saxophone","1707.591796875","112.005859375","0.50","0.60","15.245557744956145","2.51151","2.44808","0.02561824306139436","5.188689270018894E-05"
"10_saxophone","1707.591796875","93.341796875","0.50","0.70","18.29396748341738","2.51012","2.45696","0.025538929363442996","5.144658736684689E-05"
"10_saxophone","1707.591796875","93.341796875","0.50","0.80","18.29396748341738","2.51012","2.45696","0.025538929363442996","5.144658736684689E-05"
"10_saxophone","1707.591796875","93.341796875","0.50","0.90","18.29396748341738","2.51012","2.45696","0.025538929363442996","5.144658736684689E-05"
"10_saxophone","1707.591796875","93.341796875","0.50","1.00","18.29396748341738","2.51012","2.45696","0.025538929363442996","5.144658736684689E-05"
"10_saxophone","1707.591796875","20.029296875","0.60","0.00","85.25470502194052","4.51136","4.46563","0.0682417121294221","4.278832170626604E-05"
"10_saxophone","1707.591796875","578.451171875","0.60","0.10","2.9520068069703918","4.50363","3.77447","0.000923530999713359","1.437567034994792E-05"
"10_saxophone","1707.591796875","309.763671875","0.60","0.20","5.512563130915075","3.27732","3.53684","0.0018822677144630143","1.701936916361155E-05"
"10_saxophone","1707.591796875","220.201171875","0.60","0.30","7.754689869881057","2.55658","2.75679","0.005803884825107295","2.59296779549713E-05"
"10_saxophone","1707.591796875","175.419921875","0.60","0.40","9.734309413795023","2.77051","2.47725","0.02003154548102876","4.961590435675607E-05"
"10_saxophone","1707.591796875","130.638671875","0.60","0.50","13.07110499798167","2.51143","2.44869","0.024338711158866724","4.978372928773484E-05"
"10_saxophone","1707.591796875","130.638671875","0.60","0.60","13.07110499798167","2.51143","2.44869","0.024338711158866724","4.978372928773484E-05"
"10_saxophone","1707.591796875","108.248046875","0.60","0.70","15.774804683975967","2.50989","2.45577","0.024926574494168834","5.054070415850607E-05"
"10_saxophone","1707.591796875","108.248046875","0.60","0.80","15.774804683975967","2.50989","2.45577","0.024926574494168834","5.054070415850607E-05"
"10_saxophone","1707.591796875","108.248046875","0.60","0.90","15.774804683975967","2.50989","2.45577","0.024926574494168834","5.054070415850607E-05"
"10_saxophone","1707.591796875","108.248046875","0.60","1.00","15.774804683975967","2.50989","2.45577","0.024926574494168834","5.054070415850607E-05"
"10_saxophone","1707.591796875","20.232421875","0.70","0.00","84.39878366637706","4.51463","4.4572","0.06822246649395977","4.35853356417864E-05"
"10_saxophone","1707.591796875","750.076171875","0.70","0.10","2.2765578495934005","4.51678","3.68643","0.0002084920046280726","1.190629783677155E-05"
"10_saxophone","1707.591796875","384.380859375","0.70","0.20","4.442447523665797","3.85896","3.79775","0.0007941291073598602","1.524355301831449E-05"
"10_saxophone","1707.591796875","279.896484375","0.70","0.30","6.100797588394147","3.25452","3.57668","0.00347392713943339","1.858944892000885E-05"
"10_saxophone","1707.591796875","201.533203125","0.70","0.40","8.473004797208896","2.76807","2.47866","0.019626285789336277","4.884303790518028E-05"
"10_saxophone","1707.591796875","175.412109375","0.70","0.50","9.734742960216455","2.3666","2.44209","0.022784321592613354","6.442754753735312E-05"
"10_saxophone","1707.591796875","149.291015625","0.70","0.60","11.438007771105616","2.50848","2.4497","0.022977774584414017","4.727876415196214E-05"
"10_saxophone","1707.591796875","123.169921875","0.70","0.70","13.863707720850577","2.50649","2.45943","0.023507234823115487","4.806091992692818E-05"
"10_saxophone","1707.591796875","123.169921875","0.70","0.80","13.863707720850577","2.50649","2.45943","0.023507234823115487","4.806091992692818E-05"
"10_saxophone","1707.591796875","123.169921875","0.70","0.90","13.863707720850577","2.50649","2.45943","0.023507234823115487","4.806091992692818E-05"
"10_saxophone","1707.591796875","123.169921875","0.70","1.00","13.863707720850577","2.50649","2.45943","0.023507234823115487","4.806091992692818E-05"
"10_saxophone","1707.591796875","20.451171875","0.80","0.00","83.49603667271512","4.51684","4.47616","0.06818338268436044","4.385377264834069E-05"
"10_saxophone","1707.591796875","973.935546875","0.80","0.10","1.7532903510443092","4.82261","3.89262","0.00024318682697870925","1.233850215769123E-05"
"10_saxophone","1707.591796875","496.310546875","0.80","0.20","3.440571246423807","3.55666","3.98038","0.0005260722529991759","1.41033442917726E-05"
"10_saxophone","1707.591796875","347.052734375","0.80","0.30","4.920266079880242","3.09702","3.3335","0.003059671335670159","1.71188393800657E-05"
"10_saxophone","1707.591796875","257.498046875","0.80","0.40","6.631474753297582","3.17943","2.81686","0.010660362027807069","3.285845212668658E-05"
"10_saxophone","1707.591796875","197.794921875","0.80","0.50","8.633142755576621","2.36576","2.44474","0.02286264078428298","6.488068284873914E-05"
"10_saxophone","1707.591796875","167.943359375","0.80","0.60","10.167664879574819","2.50697","2.45215","0.023528817641688855","4.856237595686366E-05"
"10_saxophone","1707.591796875","138.091796875","0.80","0.70","12.365628049729148","2.50471","2.45691","0.024275200287478673","4.968818425256194E-05"
"10_saxophone","1707.591796875","138.091796875","0.80","0.80","12.365628049729148","2.50471","2.45691","0.024275200287478673","4.968818425256194E-05"
"10_saxophone","1707.591796875","138.091796875","0.80","0.90","12.365628049729148","2.50471","2.45691","0.024275200287478673","4.968818425256194E-05"
"10_saxophone","1707.591796875","138.091796875","0.80","1.00","12.365628049729148","2.50471","2.45691","0.024275200287478673","4.968818425256194E-05"
"10_saxophone","1707.591796875","20.669921875","0.90","0.00","82.61239724085797","4.51982","4.46508","0.06820406622551983","4.396923542925096E-05"
"10_saxophone","1707.591796875","1194.056640625","0.90","0.10","1.430076043948135","4.88345","3.90893","0.00020466938617333044","1.183518970831023E-05"
"10_saxophone","1707.591796875","589.580078125","0.90","0.20","2.8962847630563333","4.10083","3.98828","0.0003018694913570564","1.320725019004096E-05"
"10_saxophone","1707.591796875","421.669921875","0.90","0.30","4.049593552421316","3.27455","3.44093","0.0011060421787736133","1.572741962464369E-05"
"10_saxophone","1707.591796875","287.341796875","0.90","0.40","5.942719839041864","3.17722","2.82067","0.010782585714020713","3.318651229865978E-05"
"10_saxophone","1707.591796875","220.177734375","0.90","0.50","7.7555153418314395","2.3645","2.44341","0.022842015588725773","6.501137165029113E-05"
"10_saxophone","1707.591796875","186.595703125","0.90","0.60","9.151292169525943","2.50517","2.44729","0.023033390174888275","4.75907823133233E-05"
"10_saxophone","1707.591796875","153.013671875","0.90","0.70","11.15973347969825","2.50262","2.46503","0.0232094572039072","4.758358139833064E-05"
"10_saxophone","1707.591796875","153.013671875","0.90","0.80","11.15973347969825","2.50262","2.46503","0.0232094572039072","4.758358139833064E-05"
"10_saxophone","1707.591796875","153.013671875","0.90","0.90","11.15973347969825","2.50262","2.46503","0.0232094572039072","4.758358139833064E-05"
"10_saxophone","1707.591796875","153.013671875","0.90","1.00","11.15973347969825","2.50262","2.46503","0.0232094572039072","4.758358139833064E-05"
"10_saxophone","1707.591796875","20.888671875","1.00","0.00","81.74726507713885","4.52104","4.31567","0.06836435684441804","4.448069223648043E-05"
"10_saxophone","1707.591796875","1473.873046875","1.00","0.10","1.1585745464954023","4.90636","4.05679","0.0009999994273543176","4.52839178460751E-05"
"10_saxophone","1707.591796875","727.623046875","1.00","0.20","2.346808287902336","3.88393","3.6928","0.0009937448544948921","4.390183977308135E-05"
"10_saxophone","1707.591796875","503.748046875","1.00","0.30","3.389773533551231","3.2663","3.53877","0.0020183543458531105","4.587462935088385E-05"
"10_saxophone","1707.591796875","354.498046875","1.00","0.40","4.816928645807507","2.55065","2.74649","0.0055265052695011654","4.74668146599041E-05"
"10_saxophone","1707.591796875","279.873046875","1.00","0.50","6.101308489479744","2.76454","2.47913","0.017483145611092845","5.382099399184709E-05"
"10_saxophone","1707.591796875","242.560546875","1.00","0.60","7.0398579607217915","2.36453","2.44836","0.018398339781379586","5.722866500071347E-05"
"10_saxophone","1707.591796875","205.248046875","1.00","0.70","8.319649433326672","2.50636","2.44724","0.019275804295464664","5.17084312644023E-05"
"10_saxophone","1707.591796875","167.935546875","1.00","0.80","10.168137887721992","2.50514","2.46067","0.01938430314565786","5.26113110782681E-05"
"10_saxophone","1707.591796875","167.935546875","1.00","0.90","10.168137887721992","2.50514","2.46067","0.01938430314565786","5.26113110782681E-05"
"10_saxophone","1707.591796875","167.935546875","1.00","1.00","10.168137887721992","2.50514","2.46067","0.01938430314565786","5.26113110782681E-05"
"11_bassoon","121.359375","1.36328125","0.10","0.00","89.02005730659026","4.34946","4.097","0.005244271072937297","0.00012689942116077152"
"11_bassoon","121.359375","0.80859375","0.10","0.10","150.08695652173913","1.66732","2.0387","0.11798622506348429","0.0005188221241001528"
"11_bassoon","121.359375","0.66796875","0.10","0.20","181.68421052631578","1","2.11683","0.1017838003481866","0.0004089934685864664"
"11_bassoon","121.359375","0.59765625","0.10","0.30","203.05882352941177","1","2.12092","0.10406171761357887","0.00043504411927104475"
"11_bassoon","121.359375","0.59765625","0.10","0.40","203.05882352941177","1","2.12092","0.10406171761357887","0.00043504411927104475"
"11_bassoon","121.359375","0.59765625","0.10","0.50","203.05882352941177","1","2.12092","0.10406171761357887","0.00043504411927104475"
"11_bassoon","121.359375","0.59765625","0.10","0.60","203.05882352941177","1","2.12092","0.10406171761357887","0.00043504411927104475"
"11_bassoon","121.359375","0.59765625","0.10","0.70","203.05882352941177","1","2.12092","0.10406171761357887","0.00043504411927104475"
"11_bassoon","121.359375","0.59765625","0.10","0.80","203.05882352941177","1","2.12092","0.10406171761357887","0.00043504411927104475"
"11_bassoon","121.359375","0.59765625","0.10","0.90","203.05882352941177","1","2.12092","0.10406171761357887","0.00043504411927104475"
"11_bassoon","121.359375","0.59765625","0.10","1.00","203.05882352941177","1","2.12092","0.10406171761357887","0.00043504411927104475"
"11_bassoon","121.359375","2.34765625","0.20","0.00","51.693843594009984","4.76579","4.1092","0.005168532614635044","0.00012548867717127653"
"11_bassoon","121.359375","1.69140625","0.20","0.10","71.75057736720554","2.26639","3.23746","0.021183420827504604","0.00016352256145986461"
"11_bassoon","121.359375","1.19140625","0.20","0.20","101.86229508196722","1.66919","1.97467","0.12217580532871529","0.0005366118733816185"
"11_bassoon","121.359375","0.94140625","0.20","0.30","128.91286307053943","1","2.14386","0.10251217199905809","0.00042020226080752114"
"11_bassoon","121.359375","0.94140625","0.20","0.40","128.91286307053943","1","2.14386","0.10251217199905809","0.00042020226080752114"
"11_bassoon","121.359375","0.81640625","0.20","0.50","148.65071770334927","1","2.14392","0.10542028371223226","0.0004501560973525693"
"11_bassoon","121.359375","0.81640625","0.20","0.60","148.65071770334927","1","2.14392","0.10542028371223226","0.0004501560973525693"
"11_bassoon","121.359375","0.81640625","0.20","0.70","148.65071770334927","1","2.14392","0.10542028371223226","0.0004501560973525693"
"11_bassoon","121.359375","0.81640625","0.20","0.80","148.65071770334927","1","2.14392","0.10542028371223226","0.0004501560973525693"
"11_bassoon","121.359375","0.81640625","0.20","0.90","148.65071770334927","1","2.14392","0.10542028371223226","0.0004501560973525693"
"11_bassoon","121.359375","0.81640625","0.20","1.00","148.65071770334927","1","2.14392","0.10542028371223226","0.0004501560973525693"
"11_bassoon","121.359375","3.33203125","0.30","0.00","36.422039859320044","4.76818","4.19862","0.005171846277680192","0.00012518776293533293"
"11_bassoon","121.359375","2.83203125","0.30","0.10","42.85241379310345","2.25765","3.67139","0.011919846820563565","0.00014083013908197748"
"11_bassoon","121.359375","1.75390625","0.30","0.20","69.19376391982182","1.8006","2.80525","0.0664990919404264","0.00020232579101678118"
"11_bassoon","121.359375","1.39453125","0.30","0.30","87.02521008403362","1.46753","2.11677","0.0982412912772167","0.00044231427912349734"
"11_bassoon","121.359375","1.21484375","0.30","0.40","99.89710610932475","1","2.14262","0.10322124285644423","0.0004292575611413427"
"11_bassoon","121.359375","1.03515625","0.30","0.50","117.2377358490566","1","2.14641","0.10628672860963066","0.00045924633413934766"
"11_bassoon","121.359375","1.03515625","0.30","0.60","117.2377358490566","1","2.14641","0.10628672860963066","0.00045924633413934766"
"11_bassoon","121.359375","1.03515625","0.30","0.70","117.2377358490566","1","2.14641","0.10628672860963066","0.00045924633413934766"
"11_bassoon","121.359375","1.03515625","0.30","0.80","117.2377358490566","1","2.14641","0.10628672860963066","0.00045924633413934766"
"11_bassoon","121.359375","1.03515625","0.30","0.90","117.2377358490566","1","2.14641","0.10628672860963066","0.00045924633413934766"
"11_bassoon","121.359375","1.03515625","0.30","1.00","117.2377358490566","1","2.14641","0.10628672860963066","0.00045924633413934766"
"11_bassoon","121.359375","4.31640625","0.40","0.00","28.115837104072398","4.76832","4.36026","0.005191032341899928","0.0001251812635721588"
"11_bassoon","121.359375","4.60546875","0.40","0.10","26.35114503816794","2.44388","3.76167","0.009027250382130078","0.00013252133542027188"
"11_bassoon","121.359375","2.69921875","0.40","0.20","44.96092619392185","1.8131","2.49279","0.05363380205398203","0.00020424635023135804"
"11_bassoon","121.359375","1.984375","0.40","0.30","61.15748031496063","1.66957","2.12299","0.1213960360523673","0.0005389000714528022"
"11_bassoon","121.359375","1.74609375","0.40","0.40","69.50335570469798","1.46651","2.00842","0.09838537437624122","0.00044544451376978006"
"11_bassoon","121.359375","1.5078125","0.40","0.50","80.48704663212435","1","1.9693","0.10297871616233069","0.0004269274206916004"
"11_bassoon","121.359375","1.26953125","0.40","0.60","95.59384615384616","1","1.94081","0.10460436170475307","0.00044438308389466435"
"11_bassoon","121.359375","1.26953125","0.40","0.70","95.59384615384616","1","1.94081","0.10460436170475307","0.00044438308389466435"
"11_bassoon","121.359375","1.26953125","0.40","0.80","95.59384615384616","1","1.94081","0.10460436170475307","0.00044438308389466435"
"11_bassoon","121.359375","1.26953125","0.40","0.90","95.59384615384616","1","1.94081","0.10460436170475307","0.00044438308389466435"
"11_bassoon","121.359375","1.26953125","0.40","1.00","95.59384615384616","1","1.94081","0.10460436170475307","0.00044438308389466435"
"11_bassoon","121.359375","5.30078125","0.50","0.00","22.894620486366986","4.76805","4.38863","0.005171608750915122","0.00012504577770590424"
"11_bassoon","121.359375","6.46875","0.50","0.10","18.76086956521739","3.35318","4.14057","0.007901382447055629","0.00013028399915233026"
"11_bassoon","121.359375","3.5390625","0.50","0.20","34.29139072847682","2.26599","3.19216","0.023764414687724944","0.0001771447363859509"
"11_bassoon","121.359375","2.66015625","0.50","0.30","45.62114537444934","1.79921","2.78645","0.06346513623049313","0.0001970163443327536"
"11_bassoon","121.359375","2.07421875","0.50","0.40","58.50847457627118","1.46656","1.99653","0.098311786538886","0.00044350971308357865"
"11_bassoon","121.359375","1.78125","0.50","0.50","68.13157894736842","1","1.96285","0.10334839841020493","0.0004311967755216711"
"11_bassoon","121.359375","1.78125","0.50","0.60","68.13157894736842","1","1.96285","0.10334839841020493","0.0004311967755216711"
"11_bassoon","121.359375","1.48828125","0.50","0.70","81.54330708661418","1","1.95099","0.10455326340980133","0.0004440860611672679"
"11_bassoon","121.359375","1.48828125","0.50","0.80","81.54330708661418","1","1.95099","0.10455326340980133","0.0004440860611672679"
"11_bassoon","121.359375","1.48828125","0.50","0.90","81.54330708661418","1","1.95099","0.10455326340980133","0.0004440860611672679"
"11_bassoon","121.359375","1.48828125","0.50","1.00","81.54330708661418","1","1.95099","0.10455326340980133","0.0004440860611672679"
"11_bassoon","121.359375","6.28515625","0.60","0.00","19.3088875077688","4.76811","4.39086","0.005180935203524373","0.00012510152812955733"
"11_bassoon","121.359375","9.0078125","0.60","0.10","13.472679965307892","3.0072","4.11897","0.0036027579503191145","0.00011199583788154026"
